Date,Open,High,Low,Close,Volume,Neg,Fin
2010-01-04,10.031993272897266,10.259668928200226,10.017943189662496,10.259668928200226,297400,776,10766080
2010-01-05,10.262484790928967,10.332754694042116,10.135995067937442,10.135995067937442,416900,1482,15212082
2010-01-06,10.175348941852308,10.343998658017792,10.164104977876631,10.203458851791495,387100,1179,14140537
2010-01-07,10.217508935026268,10.217508935026268,10.07696912879997,10.07696912879997,319200,1002,11517109
2010-01-08,10.068531284083386,10.360864603981303,9.9926393989824,10.203458851791495,413300,1331,15070945
2010-01-11,10.28497271888032,10.47048838100932,10.211886953038428,10.44237847107013,550000,2330,20349197
2010-01-12,10.279350736892482,10.625088013940037,10.211886953038428,10.51264837418328,481500,1165,18007459
2010-01-13,10.625088013940037,10.639138097174806,10.411462441871848,10.45643829777455,378000,965,14084410
2010-01-14,10.372108567956982,10.504220272936347,10.372108567956982,10.408646579143102,310100,1007,11511250
2010-01-15,10.259668928200226,10.42832838783536,10.231568761730683,10.268106772916806,319400,862,11742704
2010-01-18,10.3411925387587,10.3411925387587,10.09101921203474,10.119129121973929,105100,441,3815089
2010-01-19,10.046043356132037,10.338376676029954,10.029177410168522,10.189399025087075,396000,1030,14406423
2010-01-20,10.119129121973929,10.231568761730683,10.00669922568682,10.203458851791495,476100,1238,17172486
2010-01-21,10.200642989062752,10.23437488098978,10.034809135626013,10.034809135626013,322900,1123,11640635
2010-01-22,10.079775248059065,10.29902280211509,10.017943189662496,10.203458851791495,495900,2141,17967586
2010-01-26,10.065725164824292,10.37773054994482,10.040431117613846,10.147239031913118,374300,1195,13586570
2010-01-27,10.195021007074915,10.343998658017792,10.065725164824292,10.209080833779334,483300,1259,17570269
2010-01-28,10.23437488098978,10.310266766090766,10.166911097135724,10.166911097135724,438600,1357,15960879
2010-01-29,10.268106772916806,10.394596495908331,10.189399025087075,10.197836869803655,572800,1825,20917923
2010-02-01,10.203458851791495,10.400218477896171,10.175348941852308,10.343998658017792,407000,1371,14939289
2010-02-02,10.41989054311878,10.450816315786712,10.231568761730683,10.231568761730683,443400,1691,16262698
2010-02-03,10.343998658017792,10.400218477896171,10.09945705675132,10.338376676029954,530500,1600,19486169
2010-02-04,10.22875289900194,10.355242621993469,10.150045151172211,10.175348941852308,540300,1334,19689230
2010-02-05,10.175348941852308,10.32713271205428,9.916747513881417,10.04885921886078,495600,1573,17859556
2010-02-08,10.04885921886078,10.29902280211509,9.998261380970238,10.259668928200226,381200,1677,13796601
2010-02-09,10.403024597155266,10.44237847107013,10.259668928200226,10.282156856151577,512700,1666,18935164
2010-02-10,10.282156856151577,10.622272151211291,10.23437488098978,10.540758284122468,507900,1510,19009466
2010-02-11,10.540758284122468,10.675685851830576,10.355242621993469,10.484538464244087,535500,1700,20050922
2010-02-12,10.374914687216076,10.76282170090724,10.374914687216076,10.65600404313832,562100,2333,21297172
2010-02-17,10.793737730105525,10.9904973562102,10.731895928239307,10.731895928239307,387500,1550,14922725
2010-02-18,10.68411395307751,10.855579531971738,10.596978104000849,10.793737730105525,346400,1460,13287495
2010-02-19,10.827469622032549,10.827469622032549,10.585734140025172,10.585734140025172,366600,1443,13942461
2010-02-22,10.64757594189139,10.771249802154172,10.492976308960673,10.568868194061658,345800,1440,13011622
2010-02-23,10.591356122013009,10.681307833818414,10.47048838100932,10.49859829094851,418900,1668,15724537
2010-02-24,10.70660188102886,10.70660188102886,10.403024597155266,10.42832838783536,325100,945,12138023
2010-02-25,10.287788581609064,10.46486639902148,10.259668928200226,10.358058484722212,627400,2006,23139730
2010-02-26,10.366486585969144,10.523892338158957,10.31308262881951,10.439572351811035,404900,1300,15005390
2010-03-01,10.504220272936347,10.760005838178497,10.490160446231927,10.709408000287954,333500,1218,12664577
2010-03-02,10.768443682895075,10.883689441910928,10.737517910227144,10.816225658056876,720600,2186,27748044
2010-03-03,10.816225658056876,10.849957549983902,10.625088013940037,10.625088013940037,698800,1501,26689805
2010-03-04,10.7122238630167,10.751577736931564,10.52108621889986,10.5267082008877,477700,1492,18009786
2010-03-05,10.743149635684633,10.74876187420282,10.591356122013009,10.695357917053183,423100,1210,16009903
2010-03-08,10.7122238630167,10.729089808980213,10.568868194061658,10.568868194061658,652000,1580,24713277
2010-03-09,10.469289934242417,10.71140541156613,10.33510287022768,10.66182089451915,565200,2264,20571243
2010-03-10,10.588891024191652,10.793084917638996,10.515961153864154,10.515961153864154,747400,1711,27260638
2010-03-11,10.530547127929657,10.632648946388152,10.498461882373414,10.498461882373414,579000,1363,20965316
2010-03-12,10.609313336577282,10.609313336577282,10.457627001071806,10.457627001071806,386100,1197,13941162
2010-03-15,10.416782376300546,10.562642116955542,10.416782376300546,10.504298220693546,435000,1022,15720585
2010-03-16,10.501384923268304,10.66182089451915,10.501384923268304,10.574305050126153,233900,902,8482018
2010-03-17,10.65598455619902,10.831006501515366,10.597640659937024,10.793084917638996,518600,1390,19066289
2010-03-18,10.787248579318868,10.857265152221126,10.574305050126153,10.574305050126153,389200,1471,14325659
2010-03-19,10.65598455619902,10.749326995442498,10.501384923268304,10.524720533079174,232700,769,8426318
2010-03-22,10.518884194759044,10.833919798940608,10.472212975137303,10.758076631187867,602300,1463,22091853
2010-03-23,10.793084917638996,10.816420527449868,10.603476998257152,10.676397125115,512000,1703,18828632
2010-03-24,10.583054685871522,10.75516333376263,10.472212975137303,10.472212975137303,317400,1842,11522427
2010-03-25,10.618062972322653,10.623899310642782,10.413869078875306,10.413869078875306,351000,1369,12621914
2010-03-26,10.498461882373414,10.588891024191652,10.431368350366045,10.489712246628043,193000,887,6943502
2010-03-29,10.556805778635413,10.66473419194439,10.536383466249784,10.588891024191652,174000,693,6333557
2010-03-30,10.676397125115,10.676397125115,10.533470168824543,10.618062972322653,395600,1145,14377316
2010-03-31,10.65890759709391,10.65890759709391,10.314690301311698,10.314690301311698,380200,1071,13583757
2010-04-01,10.463463339391936,10.653071258773782,10.381783833319068,10.623899310642782,394500,1183,14262661
2010-04-05,10.562642116955542,10.851428813900997,10.559719076060654,10.807670891704497,679600,2040,25051249
2010-04-06,10.71432845246102,10.857265152221126,10.68223346343513,10.807670891704497,311900,1293,11559779
2010-04-07,10.775585646148258,10.839756137260736,10.67932016600989,10.807670891704497,757100,1561,28018145
2010-04-08,10.807670891704497,10.851428813900997,10.676397125115,10.749326995442498,1043500,1670,38623654
2010-04-09,10.749326995442498,10.793084917638996,10.62098601321754,10.623899310642782,395000,1126,14462509
2010-04-12,10.650148217878892,10.731827723951758,10.454703960176916,10.457627001071806,281500,1198,10184324
2010-04-13,10.475126272562546,10.559719076060654,10.428455052940809,10.515961153864154,350100,1439,12592331
2010-04-14,10.478039569987784,10.618062972322653,10.419705417195436,10.489712246628043,363500,1291,13057641
2010-04-15,10.548056142890044,10.548056142890044,10.384697130744309,10.390533469064437,352900,1315,12615890
2010-04-16,10.457627001071806,10.457627001071806,10.314690301311698,10.35552518261331,329800,1028,11723832
2010-04-19,10.352611885188068,10.443041027006306,10.25926944594459,10.428455052940809,413700,1360,14739337
2010-04-20,10.530547127929657,10.530547127929657,10.2417604309842,10.2417604309842,363800,1213,12864186
2010-04-22,10.087160798053484,10.378860792424176,10.066738485667855,10.28843165060594,425300,1555,14985394
2010-04-23,10.32636297795196,10.425532012045917,10.24759676930433,10.32052663963183,456800,1598,16182756
2010-04-26,10.26801908168996,10.443041027006306,10.26801908168996,10.3001043272462,230100,960,8165458
2010-04-27,10.2709323791152,10.378860792424176,10.206761888002722,10.26801908168996,521200,1357,18419239
2010-04-28,10.3001043272462,10.451790662751677,10.25343310762446,10.314690301311698,389100,1283,13816411
2010-04-29,10.466376636817175,10.466376636817175,10.29719102982096,10.31760359873694,188800,607,6708739
2010-04-30,10.25343310762446,10.513047856438916,10.25343310762446,10.384697130744309,445200,1321,15891671
2010-05-03,10.559719076060654,10.606390295682392,10.373034197573698,10.606390295682392,461000,1511,16612219
2010-05-04,10.585977726766412,10.62681260806802,10.21842482117333,10.23884713355896,551800,1985,19492236
