Date,Open,High,Low,Close,Volume,Neg,Fin
2014-10-21,25.366470108239785,25.99361244198909,25.291596306035103,25.88129183997739,1908500,3728,52291129
2014-10-22,25.83449076424712,26.92965375400377,25.83449076424712,26.012330892540263,290900,1280,8153010
2014-10-23,26.152744018435737,26.152744018435737,25.31966903250952,26.02169506716819,134200,711,3686793
2014-10-24,26.002976616617016,26.002976616617016,25.41328108267473,25.74088861278659,137900,752,3778777
2014-10-27,25.31966903250952,25.797053863144782,25.076309377934948,25.74088861278659,135600,438,3698063
2014-10-28,25.77832551388893,26.48970582447085,25.731524438158665,26.02169506716819,107200,452,2990965
2014-10-29,25.93745709033558,25.93745709033558,25.74088861278659,25.83449076424712,39200,160,1079998
2014-10-30,25.85320921479829,25.92809291570765,25.6004853855958,25.83449076424712,94700,256,2607677
2014-10-31,25.83449076424712,27.33214498502499,25.74088861278659,27.33214498502499,51000,219,1440105
2014-11-03,26.67692002609659,27.05132863193872,26.349302597280044,26.92965375400377,18400,78,525426
2014-11-04,26.48970582447085,26.864124329017653,26.39611357171499,26.67692002609659,12100,50,344801
2014-11-05,26.302501521549782,26.442904748740578,25.74088861278659,25.74088861278659,18200,112,506092
2014-11-06,25.956165642182068,25.96553971551468,25.6004853855958,25.74088861278659,329900,141,9072552
2014-11-07,25.74088861278659,25.92809291570765,25.731524438158665,25.84384504017037,48500,11,1334745
2014-11-10,25.85320921479829,26.583307975931376,25.85320921479829,25.92809291570765,10300,23,286270
2014-11-11,25.92809291570765,26.92965375400377,25.92809291570765,26.92965375400377,55400,46,1549874
2014-11-12,26.48970582447085,27.14494068210393,26.349302597280044,26.77052217755712,44400,79,1272830
2014-11-13,26.864124329017653,27.09812970766898,26.67692002609659,26.67692002609659,68500,90,1970417
2014-11-14,26.49906999909877,27.229178658936533,26.311865696177705,27.14494068210393,29000,57,838954
2014-11-17,26.442904748740578,27.800155742327647,26.442904748740578,27.19174175783419,113400,146,3310042
2014-11-18,27.285343909294724,27.800155742327647,27.285343909294724,27.659752515136848,77000,26,2248410
2014-11-19,27.659752515136848,27.89375789378818,27.182377583206268,27.42574713648552,78600,104,2320578
2014-11-21,27.472548212215784,28.54898285271658,27.472548212215784,28.080962196709244,65900,92,1965283
2014-11-24,28.080962196709244,29.76582072040817,28.080962196709244,28.90467300800753,101500,149,3139029
2014-11-25,29.29780996310551,29.57861641748711,28.67066762935621,29.204207811644984,114800,228,3566814
2014-11-26,28.745551330265567,29.53181534175684,28.745551330265567,29.29780996310551,45200,49,1419525
2014-11-27,29.662864293024395,29.953034922033915,29.662864293024395,29.76582072040817,26400,79,841418
2014-11-28,29.4943784406545,29.999835997764183,29.29780996310551,29.48501426602657,86700,178,2752325
2014-12-01,29.94367074740599,29.94367074740599,28.54898285271658,28.54898285271658,98500,106,3080322
2014-12-02,28.923391458558708,28.923391458558708,28.109044821888336,28.174574246874457,7900,34,239638
2014-12-03,28.174574246874457,28.36176865109084,27.846956818057915,28.36176865109084,5700,30,171496
2014-12-04,28.22136542390004,28.78298823136791,27.75335466659738,28.78298823136791,7300,39,220817
2014-12-05,28.20264697334887,28.78298823136791,28.13712744706743,28.78298823136791,2900,18,87975
2014-12-08,28.20264697334887,28.60514810307477,28.20264697334887,28.455380701256047,14400,58,436228
2014-12-09,28.099690545965093,28.455380701256047,27.856311093981155,28.455380701256047,8200,61,246982
2014-12-10,28.268176398334983,28.54898285271658,28.268176398334983,28.54898285271658,2700,16,82151
2014-12-11,28.371132825718764,28.371132825718764,27.388300336678498,27.89375789378818,29400,139,872006
2014-12-12,27.809519916955573,28.64258500417712,27.23854283356446,27.23854283356446,28400,107,840097
2014-12-15,27.622305715329823,27.89375789378818,27.14494068210393,27.14494068210393,105100,50,3071611
2014-12-16,27.14494068210393,27.42574713648552,26.39611357171499,27.42574713648552,18600,96,535456
2014-12-17,27.70655359086712,28.080962196709244,26.892206954196748,28.080962196709244,13200,78,390735
2014-12-18,28.492817602358382,28.82978930709817,27.56615036367632,27.800155742327647,6600,25,196501
2014-12-19,27.800155742327647,28.72682298100972,27.790801466404403,28.72682298100972,11100,59,335367
2014-12-22,28.680021905279453,28.680021905279453,28.080962196709244,28.455380701256047,7100,32,214464
2014-12-23,27.99671432117196,28.408579625525785,27.71590786679036,28.080962196709244,27700,84,830805
2014-12-26,27.83760254213467,28.343060099244347,27.83760254213467,28.343060099244347,8500,62,254485
2014-12-29,28.268176398334983,28.268176398334983,27.800155742327647,28.080962196709244,18100,56,542486
2014-12-30,28.080962196709244,28.717468705086475,27.846956818057915,28.717468705086475,54100,71,1653821
2015-01-05,28.59681339373364,28.59681339373364,27.94965587911999,27.94965587911999,4700,31,140713
2015-01-06,27.255608200433954,27.6682851985716,26.73975700340956,27.19933406432428,5900,41,170541
2015-01-07,26.44900235082388,26.964853547848275,25.792470762877628,25.792470762877628,40700,122,1132383
2015-01-08,25.34226777529552,25.65178047325109,24.863942567715583,24.94834882252777,260700,182,6971909
2015-01-09,24.854568494382985,26.570934595080523,24.78891038623602,26.570934595080523,243000,234,6462866
2015-01-12,26.261421897124947,26.533418504340737,25.323509729925625,26.167631670275487,25000,120,685116
2015-01-13,25.41730985547977,26.1488736249056,25.182829339003767,25.745570700100554,22300,64,612855
2015-01-14,26.02695127935363,26.167631670275487,25.745570700100554,25.745570700100554,1100,9,30358
